省级,地级,县市,总人口,年轻人口(20-39),高等教育人口,年轻人比例,高等教育人口比例,市总人口,县市人口比例
山西省,忻州市,五台县,299391,86480,14410,0.288853038,0.048131039,3067503,0.097600883
山西省,忻州市,代县,214091,64940,10175,0.303328958,0.047526519,3067503,0.069793249
山西省,忻州市,繁峙县,266800,82983,9257,0.311030735,0.034696402,3067503,0.08697628
山西省,忻州市,宁武县,161164,53403,10038,0.33135812,0.062284381,3067503,0.05253915
山西省,忻州市,静乐县,156846,51489,6752,0.328277419,0.043048595,3067503,0.05113149
山西省,忻州市,神池县,106538,35395,6153,0.332228876,0.057754041,3067503,0.03473118
山西省,忻州市,五寨县,107632,33944,8512,0.315370893,0.079084287,3067503,0.035087822
山西省,忻州市,岢岚县,84395,28047,4119,0.332330114,0.048806209,3067503,0.027512606
山西省,忻州市,河曲县,145136,45530,11042,0.313705766,0.076080366,3067503,0.047314053
山西省,忻州市,保德县,160035,54721,8683,0.341931452,0.054256881,3067503,0.052171098
山西省,忻州市,偏关县,112111,34202,6038,0.305072651,0.053857338,3067503,0.036547968
山西省,忻州市,原平市,491213,141544,28935,0.288151983,0.0589052,3067503,0.160134481
山西省,临汾市,临汾市,4316610,1445979,299334,0.334980228,0.069344694,4316610,1
山西省,临汾市,尧都区,944050,342996,135252,0.363323976,0.143267835,4316610,0.218701713
山西省,临汾市,曲沃县,237033,79601,11228,0.335822438,0.047368932,4316610,0.054911841
山西省,临汾市,翼城县,311471,97386,15364,0.312664742,0.049327225,4316610,0.072156391
山西省,临汾市,襄汾县,442614,128380,15220,0.290049569,0.034386621,4316610,0.102537408
山西省,临汾市,洪洞县,733420,241896,21423,0.329819203,0.02920973,4316610,0.169906478
山西省,临汾市,古县,91798,30976,5514,0.337436545,0.060066668,4316610,0.021266225
山西省,临汾市,安泽县,82012,27288,4759,0.332731795,0.058028093,4316610,0.018999168
山西省,临汾市,浮山县,127831,40318,6710,0.315400803,0.05249118,4316610,0.029613748
山西省,临汾市,吉县,106407,35316,4448,0.331895458,0.041801761,4316610,0.024650594
山西省,临汾市,乡宁县,233167,79364,11245,0.340374067,0.048227236,4316610,0.05401623
山西省,临汾市,大宁县,64501,21412,3569,0.331963846,0.055332475,4316610,0.014942513
山西省,临汾市,隰县,103617,35700,5222,0.344538058,0.050397136,4316610,0.024004253
山西省,临汾市,永和县,63649,22423,3045,0.352291474,0.0478405,4316610,0.014745136
山西省,临汾市,蒲县,107339,39159,6709,0.364816143,0.062502911,4316610,0.024866504
山西省,临汾市,汾西县,144791,47943,4929,0.331118647,0.034042171,4316610,0.033542757
山西省,临汾市,侯马市,240005,79572,26083,0.331543093,0.108676903,4316610,0.055600344
山西省,临汾市,霍州市,282905,96249,18614,0.340216681,0.065795939,4316610,0.065538698
山西省,吕梁市,吕梁市,3727068,1241900,209765,0.333210985,0.056281506,3727068,1
山西省,吕梁市,离石区,320142,115835,45571,0.361823816,0.142346209,3727068,0.085896474
山西省,吕梁市,文水县,421199,127460,15411,0.302612304,0.036588406,3727068,0.113010817
山西省,吕梁市,交城县,230521,72220,11144,0.313290329,0.048342667,3727068,0.061850495
山西省,吕梁市,兴县,279373,101687,12048,0.363982919,0.043125141,3727068,0.074957849
山西省,吕梁市,临县,579077,193701,15314,0.334499557,0.026445533,3727068,0.155370656
山西省,吕梁市,柳林县,320676,110404,17058,0.344285198,0.053193878,3727068,0.08603975
山西省,吕梁市,石楼县,111815,36742,4020,0.328596342,0.035952243,3727068,0.030000794
山西省,吕梁市,岚县,174182,58753,6654,0.337308103,0.038201422,3727068,0.046734323
山西省,吕梁市,方山县,143809,49652,6341,0.345263509,0.044093207,3727068,0.038585022
山西省,吕梁市,中阳县,141374,48890,9082,0.345820306,0.06424095,3727068,0.037931693
山西省,吕梁市,交口县,119918,40733,6565,0.339673777,0.054745743,3727068,0.032174889
山西省,吕梁市,孝义市,468770,154989,31650,0.330629093,0.067517119,3727068,0.125774469
山西省,吕梁市,汾阳市,416212,130834,28907,0.314344613,0.069452587,3727068,0.111672768
内蒙古自治区,内蒙古自治区,内蒙古自治区,24706291,8652006,2522759,0.35019445,0.102109985,3727068,6.628881201
内蒙古自治区,呼和浩特市,呼和浩特市,2866615,1083656,598024,0.378026348,0.208616783,2866615,1
内蒙古自治区,呼和浩特市,呼和浩特市新城区,567255,230266,160466,0.405930314,0.282881596,2866615,0.197883218
内蒙古自治区,呼和浩特市,回民区,394555,160428,94304,0.406604909,0.239013572,2866615,0.137637946
内蒙古自治区,呼和浩特市,玉泉区,383365,160129,62192,0.417693321,0.162226599,2866615,0.133734387
内蒙古自治区,呼和浩特市,赛罕区,635599,256809,210652,0.404042486,0.3314228,2866615,0.221724578
内蒙古自治区,呼和浩特市,土默特左旗,312532,97456,28689,0.311827269,0.0917954,2866615,0.109024756
内蒙古自治区,呼和浩特市,托克托县,200840,66204,10261,0.329635531,0.05109042,2866615,0.070061728
内蒙古自治区,呼和浩特市,和林格尔县,169856,59868,19540,0.352463263,0.115038621,2866615,0.059253161
内蒙古自治区,呼和浩特市,清水河县,93887,25516,5843,0.271773515,0.062234388,2866615,0.032751869
内蒙古自治区,呼和浩特市,武川县,108726,26980,6077,0.248146717,0.055892795,2866615,0.037928358
内蒙古自治区,包头市,包头市,2650364,926457,372588,0.3495584,0.140579935,2650364,1
内蒙古自治区,包头市,东河区,512045,165300,58138,0.322823189,0.113540802,2650364,0.193197991
内蒙古自治区,包头市,昆都仑区,726838,269712,131176,0.371075811,0.180474879,2650364,0.274240821
内蒙古自治区,包头市,包头市青山区,600284,223056,132393,0.371584117,0.220550606,2650364,0.226491154
内蒙古自治区,包头市,石拐区,35803,9083,1957,0.253693825,0.054660224,2650364,0.013508711
内蒙古自治区,包头市,白云鄂博矿区,26050,9042,3068,0.347101727,0.117773512,2650364,0.009828839
内蒙古自治区,包头市,九原区,195831,72356,12538,0.369481849,0.064024593,2650364,0.073888341
内蒙古自治区,包头市,土默特右旗,276453,88830,18778,0.321320441,0.067924747,2650364,0.104307559
内蒙古自治区,包头市,固阳县,175574,56295,7977,0.320634035,0.045433834,2650364,0.06624524
内蒙古自治区,包头市,达尔罕茂明安联合旗,101486,32783,6563,0.323029778,0.064669018,2650364,0.038291344
内蒙古自治区,乌海市,乌海市,532902,201200,71662,0.377555348,0.134475007,532902,1
内蒙古自治区,乌海市,海勃湾区,296177,115167,49247,0.388845184,0.166275572,532902,0.555781363
内蒙古自治区,乌海市,海南区,103355,39800,7339,0.385080548,0.071007692,532902,0.19394748
内蒙古自治区,乌海市,乌达区,133370,46233,15076,0.346652171,0.113038914,532902,0.250271157
内蒙古自治区,赤峰市,赤峰市,4341245,1428963,298583,0.329159723,0.068778196,4341245,1
内蒙古自治区,赤峰市,红山区,434785,165282,71050,0.380146509,0.163414101,4341245,0.100152145
内蒙古自治区,赤峰市,元宝山区,325170,103576,27489,0.31852877,0.084537319,4341245,0.074902476
内蒙古自治区,赤峰市,松山区,573571,198236,52261,0.345617195,0.091115137,4341245,0.132121315
内蒙古自治区,赤峰市,阿鲁科尔沁旗,272205,87732,13819,0.322301207,0.050766885,4341245,0.062702059
内蒙古自治区,赤峰市,巴林左旗,327765,107588,16445,0.328247372,0.050173142,4341245,0.075500231
内蒙古自治区,赤峰市,巴林右旗,175543,63206,10715,0.360059928,0.061039176,4341245,0.040436096
内蒙古自治区,赤峰市,林西县,200619,57691,10196,0.287564986,0.050822704,4341245,0.046212319
内蒙古自治区,赤峰市,克什克腾旗,211155,68275,16101,0.323340674,0.076252042,4341245,0.048639273
内蒙古自治区,赤峰市,翁牛特旗,433298,140234,20263,0.323643312,0.046764582,4341245,0.099809617
内蒙古自治区,赤峰市,喀喇沁旗,293246,89630,13198,0.305647818,0.045006582,4341245,0.067548825
内蒙古自治区,赤峰市,宁城县,546845,178804,25536,0.326973823,0.046696962,4341245,0.125965017
内蒙古自治区,赤峰市,敖汉旗,547043,168709,21510,0.308401716,0.039320492,4341245,0.126010626
内蒙古自治区,通辽市,通辽市,3139153,1097347,202773,0.349567861,0.064594813,3139153,1
内蒙古自治区,通辽市,科尔沁区,898895,303683,97638,0.337840348,0.108620028,3139153,0.286349534
内蒙古自治区,通辽市,科尔沁左翼中旗,514741,188878,19754,0.366937936,0.038376582,3139153,0.163974486
内蒙古自治区,通辽市,科尔沁左翼后旗,379237,132628,16703,0.34972326,0.044043698,3139153,0.120808702
内蒙古自治区,通辽市,开鲁县,396166,135731,13536,0.342611431,0.034167495,3139153,0.126201558
内蒙古自治区,通辽市,库伦旗,167020,56314,9815,0.337169201,0.058765417,3139153,0.053205435
内蒙古自治区,通辽市,奈曼旗,401509,134891,17003,0.335960091,0.042347743,3139153,0.12790361
内蒙古自治区,通辽市,扎鲁特旗,279371,102177,14952,0.365739465,0.053520229,3139153,0.088995662
内蒙古自治区,通辽市,霍林郭勒市,102214,43045,13372,0.421126265,0.130823566,3139153,0.032561012
内蒙古自治区,鄂尔多斯市,鄂尔多斯市,1940653,808426,226200,0.416574215,0.116558705,1940653,1
内蒙古自治区,鄂尔多斯市,东胜区,582544,278653,92094,0.478338117,0.158089346,1940653,0.300179373
内蒙古自治区,鄂尔多斯市,达拉特旗,322101,113400,21574,0.352063483,0.066978991,1940653,0.165975576
内蒙古自治区,鄂尔多斯市,准格尔旗,356501,136212,34945,0.382080275,0.098022165,1940653,0.183701568
内蒙古自治区,鄂尔多斯市,鄂托克前旗,68282,25673,6664,0.375984886,0.097595267,1940653,0.035185064
内蒙古自治区,鄂尔多斯市,鄂托克旗,148844,68911,18027,0.462974658,0.12111338,1940653,0.076697895
内蒙古自治区,鄂尔多斯市,杭锦旗,111102,36979,9927,0.332838293,0.089350327,1940653,0.057249802
内蒙古自治区,鄂尔多斯市,乌审旗,124527,51678,16176,0.414994339,0.12989954,1940653,0.064167577
内蒙古自治区,鄂尔多斯市,伊金霍洛旗,226752,96920,26793,0.427427321,0.118159928,1940653,0.116843145
内蒙古自治区,呼伦贝尔市,呼伦贝尔市,2549252,853651,234850,0.334863325,0.092125063,2549252,1
内蒙古自治区,呼伦贝尔市,海拉尔区,344934,118357,70274,0.34312941,0.203731728,2549252,0.135307926
内蒙古自治区,呼伦贝尔市,阿荣旗,278744,102651,10816,0.368262635,0.038802629,2549252,0.109343447
内蒙古自治区,呼伦贝尔市,莫力达瓦达斡尔族自治旗,276912,101435,11175,0.366307708,0.040355781,2549252,0.108624804
内蒙古自治区,呼伦贝尔市,鄂伦春自治旗,223752,67955,15279,0.303706783,0.068285423,2549252,0.087771629
内蒙古自治区,呼伦贝尔市,鄂温克族自治旗,134979,45487,16835,0.336993162,0.124723105,2549252,0.052948473
内蒙古自治区,呼伦贝尔市,新巴尔虎右旗,58244,21149,5371,0.363110363,0.092215507,2549252,0.022847486
内蒙古自治区,呼伦贝尔市,新巴尔虎左旗,40258,16055,4015,0.398802722,0.09973173,2549252,0.015792083
内蒙古自治区,呼伦贝尔市,陈巴尔虎旗,36356,14883,4506,0.409368467,0.123941028,2549252,0.014261438
内蒙古自治区,呼伦贝尔市,满洲里市,249472,89208,28399,0.357587224,0.113836423,2549252,0.097860863
内蒙古自治区,呼伦贝尔市,扎兰屯市,352173,102114,29998,0.289954085,0.085179727,2549252,0.138147582
内蒙古自治区,呼伦贝尔市,牙克石市,366323,122624,19319,0.334742836,0.052737611,2549252,0.14369823
内蒙古自治区,呼伦贝尔市,根河市,76667,23604,8325,0.307876922,0.108586484,2549252,0.030074312
内蒙古自治区,呼伦贝尔市,额尔古纳市,110438,28129,10538,0.254703997,0.095420055,2549252,0.043321727
内蒙古自治区,巴彦淖尔市,巴彦淖尔市,1669915,578883,130172,0.346654171,0.077951273,1669915,1
内蒙古自治区,巴彦淖尔市,临河区,541721,194242,60891,0.358564649,0.112402879,1669915,0.324400344
内蒙古自治区,巴彦淖尔市,五原县,260480,85069,12723,0.326585534,0.048844441,1669915,0.155983987
内蒙古自治区,巴彦淖尔市,磴口县,117091,35672,8571,0.304651937,0.073199477,1669915,0.07011794
内蒙古自治区,巴彦淖尔市,乌拉特前旗,293269,97235,17256,0.331555671,0.058840177,1669915,0.175619118
内蒙古自治区,巴彦淖尔市,乌拉特中旗,134204,52367,10227,0.390204465,0.076204882,1669915,0.080365767
内蒙古自治区,巴彦淖尔市,乌拉特后旗,65207,28938,6806,0.44378671,0.104375297,1669915,0.039048095
内蒙古自治区,巴彦淖尔市,杭锦后旗,257943,85360,13698,0.330925825,0.053104756,1669915,0.154464748
内蒙古自治区,乌兰察布市,乌兰察布市,2143590,626522,142329,0.292276975,0.066397492,2143590,1
内蒙古自治区,乌兰察布市,集宁区,356135,111572,53866,0.313285692,0.151251632,2143590,0.166139514
内蒙古自治区,乌兰察布市,卓资县,136965,38524,8058,0.281268937,0.058832548,2143590,0.063895148
内蒙古自治区,乌兰察布市,化德县,123535,33410,6606,0.27044967,0.053474724,2143590,0.057629957
内蒙古自治区,乌兰察布市,商都县,234417,65656,9261,0.280082076,0.03950652,2143590,0.1093572
内蒙古自治区,乌兰察布市,兴和县,220067,64918,7216,0.29499198,0.032790014,2143590,0.102662823
内蒙古自治区,乌兰察布市,凉城县,185954,53082,10292,0.285457694,0.055347021,2143590,0.086748865
内蒙古自治区,乌兰察布市,察哈尔右翼前旗,164434,44621,7368,0.271361154,0.044808251,2143590,0.076709632
内蒙古自治区,乌兰察布市,察哈尔右翼中旗,149483,44406,8538,0.29706388,0.057116863,2143590,0.069734884
内蒙古自治区,乌兰察布市,察哈尔右翼后旗,150174,45222,8972,0.301130688,0.05974403,2143590,0.07005724
内蒙古自治区,乌兰察布市,四子王旗,176818,53113,7934,0.300382314,0.044870997,2143590,0.082486856
内蒙古自治区,乌兰察布市,丰镇巿,245608,71998,14218,0.293141917,0.057888994,2143590,0.114577881
内蒙古自治区,兴安盟,兴安盟,1613246,580691,98719,0.359951923,0.061192775,1613246,1
内蒙古自治区,兴安盟,乌兰浩特市,327081,111879,43405,0.342052886,0.132704131,1613246,0.202747132
内蒙古自治区,兴安盟,阿尔山市,68311,25796,4264,0.377625858,0.062420401,1613246,0.042343821
内蒙古自治区,兴安盟,科尔沁右翼前旗,299834,106288,9825,0.354489484,0.032768132,1613246,0.185857582
内蒙古自治区,兴安盟,科尔沁右翼中旗,251461,91882,13743,0.365392645,0.05465261,1613246,0.155872694
内蒙古自治区,兴安盟,扎赉特旗,392346,154776,17082,0.394488538,0.043538102,1613246,0.243202835
内蒙古自治区,兴安盟,突泉县,274213,90070,10400,0.328467286,0.037926721,1613246,0.169975937
内蒙古自治区,锡林郭勒盟,锡林郭勒盟,1028022,376093,108354,0.365841392,0.105400468,1028022,1
内蒙古自治区,锡林郭勒盟,二连浩特市,74179,30615,7946,0.412717885,0.107119266,1028022,0.072157016
内蒙古自治区,锡林郭勒盟,锡林浩特市,245886,90827,37896,0.369386626,0.154120202,1028022,0.239183597
内蒙古自治区,锡林郭勒盟,阿巴嘎旗,43574,16713,4224,0.383554413,0.096938541,1028022,0.042386252
内蒙古自治区,锡林郭勒盟,苏尼特左旗,33652,13195,3335,0.39210151,0.099102579,1028022,0.032734708
内蒙古自治区,锡林郭勒盟,苏尼特右旗,71063,23919,6918,0.336588661,0.097350239,1028022,0.069125953
内蒙古自治区,锡林郭勒盟,东乌珠穆沁旗,93962,38465,7723,0.409367617,0.082192801,1028022,0.091400768
内蒙古自治区,锡林郭勒盟,西乌珠穆沁旗,87614,37915,8345,0.432750474,0.095247335,1028022,0.085225803
